               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12842,            0.037394,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.073958,           0.0012779,           0.0012779
                   1,            0.093134,            0.040905,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.063376,           0.0023916,           0.0023916
                   2,            0.071197,             0.03977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.052522,            0.003233,            0.003233
                   3,             0.06266,            0.036438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.041395,           0.0038022,           0.0038022
                   4,            0.059908,            0.033792,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.029997,           0.0040992,           0.0040992
                   5,            0.055777,            0.032597,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.018326,           0.0041239,           0.0041239
                   6,            0.052626,             0.03086,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063825,           0.0038763,           0.0038763
                   7,            0.046939,            0.028667,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030239,           0.0030239,           0.0030239
                   8,            0.044989,            0.027417,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030239,           0.0030239,           0.0030239
                   9,            0.039655,            0.026498,                   0,             0.89918,             0.83721,             0.90429,             0.52062,            0.039778,            0.014499,                   0,           0.0020516,           0.0020516,           0.0020516
                   0,             0.11661,            0.042633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.085073,           0.0012662,           0.0012662
                   1,            0.082861,            0.046831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.07269,           0.0023694,           0.0023694
                   2,            0.063088,            0.045907,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.060037,           0.0032027,           0.0032027
                   3,            0.056007,            0.043088,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.047114,            0.003766,            0.003766
                   4,            0.053599,            0.039274,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.033922,           0.0040592,           0.0040592
                   5,            0.051319,            0.036116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020459,           0.0040825,           0.0040825
                   6,            0.048687,            0.033875,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067257,           0.0038358,           0.0038358
                   7,            0.043031,            0.031812,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029902,           0.0029902,           0.0029902
                   8,             0.04098,            0.030972,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029902,           0.0029902,           0.0029902
                   9,            0.036471,            0.029434,                   0,             0.97261,              0.8258,             0.95111,             0.56919,            0.036599,             0.01719,                   0,           0.0020259,           0.0020259,           0.0020259
                   0,             0.11179,            0.035212,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.084315,           0.0013169,           0.0013169
                   1,            0.079369,            0.035585,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.072106,           0.0024643,           0.0024643
                   2,            0.060947,            0.035263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.059617,           0.0033309,           0.0033309
                   3,            0.054568,            0.032198,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046847,           0.0039168,           0.0039168
                   4,            0.052172,            0.030186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.033796,           0.0042218,           0.0042218
                   5,             0.04739,             0.02831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020464,            0.004246,            0.004246
                   6,            0.044904,            0.026887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068514,           0.0039894,           0.0039894
                   7,            0.040091,            0.025708,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031099,           0.0031099,           0.0031099
                   8,            0.039005,            0.024197,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031099,           0.0031099,           0.0031099
                   9,            0.033403,            0.023302,                   0,             0.90465,             0.88263,             0.94002,             0.59438,            0.032583,            0.012589,                   0,            0.002107,            0.002107,            0.002107
                   0,             0.10398,            0.027634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.10577,           0.0012168,           0.0012168
                   1,            0.065797,            0.027505,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.090009,           0.0022773,           0.0022773
                   2,            0.048063,            0.029212,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.073985,           0.0030787,           0.0030787
                   3,             0.04164,            0.026475,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.057702,           0.0036209,           0.0036209
                   4,            0.039483,            0.024383,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.04116,           0.0039041,           0.0039041
                   5,            0.037181,             0.02213,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.024359,            0.003928,            0.003928
                   6,            0.035908,            0.021171,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072983,           0.0036929,           0.0036929
                   7,            0.033482,            0.020426,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028816,           0.0028816,           0.0028816
                   8,            0.032694,            0.019624,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028816,           0.0028816,           0.0028816
                   9,            0.028969,            0.018965,                   0,             0.92405,              0.8488,             0.94398,             0.62969,            0.026359,            0.010812,                   0,           0.0019561,           0.0019561,           0.0019561
                   0,             0.10377,            0.020976,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.060082,            0.001105,            0.001105
                   1,            0.068963,             0.01983,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.051554,           0.0020678,           0.0020678
                   2,            0.049278,            0.020712,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042791,            0.002795,            0.002795
                   3,            0.041467,            0.020326,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.033792,           0.0032865,           0.0032865
                   4,            0.038028,            0.019595,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.024557,           0.0035425,           0.0035425
                   5,            0.034603,            0.018281,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.015087,           0.0035628,           0.0035628
                   6,            0.033228,            0.017586,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053812,           0.0033475,           0.0033475
                   7,            0.030617,            0.016547,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026095,           0.0026095,           0.0026095
                   8,            0.030193,            0.015252,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026095,           0.0026095,           0.0026095
                   9,            0.027386,            0.014477,                   0,             0.87501,             0.86047,             0.91596,             0.55397,            0.030056,           0.0079374,                   0,            0.001768,            0.001768,            0.001768
                   0,            0.094725,            0.023722,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.12534,           0.0012168,           0.0012168
                   1,            0.067111,            0.021664,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.10643,           0.0022775,           0.0022775
                   2,            0.049731,            0.022895,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.087255,           0.0030793,           0.0030793
                   3,            0.043975,            0.019997,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.067824,           0.0036221,           0.0036221
                   4,            0.040406,            0.018507,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.048134,            0.003906,            0.003906
                   5,            0.037664,            0.017967,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028185,            0.003931,            0.003931
                   6,             0.03394,            0.017414,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079771,            0.003697,            0.003697
                   7,             0.03131,            0.016175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028866,           0.0028866,           0.0028866
                   8,            0.030935,            0.015897,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028866,           0.0028866,           0.0028866
                   9,            0.027492,            0.015099,                   0,              0.9475,              0.9186,             0.95818,             0.67723,             0.02163,           0.0091632,                   0,           0.0019618,           0.0019618,           0.0019618
                   0,             0.10432,            0.027579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.10911,           0.0011739,           0.0011739
                   1,            0.067044,            0.027269,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.092761,           0.0021969,           0.0021969
                   2,            0.049698,            0.028049,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.076165,           0.0029699,           0.0029699
                   3,            0.043279,            0.025611,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.05932,           0.0034927,           0.0034927
                   4,            0.042147,            0.023973,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042224,           0.0037654,           0.0037654
                   5,             0.03928,             0.02224,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.024878,           0.0037881,           0.0037881
                   6,            0.037339,             0.02139,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072824,           0.0035606,           0.0035606
                   7,            0.034083,             0.02076,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027775,           0.0027775,           0.0027775
                   8,             0.03403,            0.019665,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027775,           0.0027775,           0.0027775
                   9,            0.030133,            0.019036,                   0,             0.92355,             0.89535,             0.95621,             0.63195,            0.025767,            0.010282,                   0,           0.0018843,           0.0018843,           0.0018843
                   0,             0.12618,            0.028993,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.14539,            0.001209,            0.001209
                   1,            0.087513,            0.028859,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.12325,           0.0022624,           0.0022624
                   2,            0.072749,            0.026797,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.10084,            0.003058,            0.003058
