               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.031328,           0.0092432,                   0,             0.89558,             0.89757,             0.94847,             0.67965,            0.022296,           0.0032786,                   0,            0.009754,            0.009754,            0.009754
                  84,            0.031256,           0.0086179,                   0,             0.95188,             0.92014,              0.9752,             0.73296,            0.021727,           0.0028844,                   0,            0.009751,            0.009751,            0.009751
                  85,            0.031104,           0.0091582,                   0,             0.92162,             0.90698,             0.93101,             0.66574,            0.025572,           0.0035445,                   0,            0.009748,            0.009748,            0.009748
                  86,            0.031446,           0.0087581,                   0,             0.86008,             0.80233,              0.9163,             0.66679,            0.023436,           0.0037564,                   0,            0.009745,            0.009745,            0.009745
                  87,            0.031254,            0.008472,                   0,             0.92009,              0.9372,             0.95668,             0.69456,            0.019021,           0.0032868,                   0,            0.009742,            0.009742,            0.009742
                  88,            0.031669,           0.0089334,                   0,             0.90608,             0.89743,             0.93866,             0.67644,            0.023728,           0.0035188,                   0,            0.009739,            0.009739,            0.009739
                  89,            0.030081,           0.0088619,                   0,             0.89532,              0.8951,             0.94191,             0.68339,            0.020805,           0.0033709,                   0,            0.009736,            0.009736,            0.009736
                  90,            0.032067,           0.0091679,                   0,             0.84885,             0.91424,             0.91229,             0.61486,            0.023175,           0.0037259,                   0,            0.009733,            0.009733,            0.009733
                  91,            0.029654,           0.0084909,                   0,             0.87751,             0.87209,             0.92401,             0.62897,            0.024478,            0.003787,                   0,             0.00973,             0.00973,             0.00973
                  92,            0.029616,           0.0091036,                   0,             0.85507,             0.90698,             0.92786,             0.64314,            0.022541,           0.0036281,                   0,            0.009727,            0.009727,            0.009727
                  93,            0.030009,           0.0086773,                   0,             0.90679,             0.90501,             0.94688,             0.68974,            0.023775,           0.0034911,                   0,            0.009724,            0.009724,            0.009724
                  94,            0.030603,            0.008419,                   0,             0.91604,             0.88372,             0.93808,             0.70635,            0.022248,           0.0033145,                   0,            0.009721,            0.009721,            0.009721
                  95,            0.030191,           0.0084257,                   0,             0.92841,              0.9186,             0.93921,             0.69361,            0.020586,            0.003224,                   0,            0.009718,            0.009718,            0.009718
                  96,             0.03058,           0.0086171,                   0,             0.86922,             0.85012,             0.88818,             0.62738,            0.023149,           0.0037508,                   0,            0.009715,            0.009715,            0.009715
                  97,            0.030309,           0.0083181,                   0,              0.8824,             0.86047,             0.92457,             0.66917,            0.022767,            0.003449,                   0,            0.009712,            0.009712,            0.009712
                  98,            0.030093,           0.0084191,                   0,              0.9023,             0.85909,             0.91375,             0.67267,            0.022394,           0.0033527,                   0,            0.009709,            0.009709,            0.009709
                  99,            0.029931,           0.0087293,                   0,             0.85223,             0.93887,             0.95051,             0.68698,             0.02314,           0.0035271,                   0,            0.009706,            0.009706,            0.009706
                 100,            0.029605,           0.0084817,                   0,             0.86498,             0.82558,             0.89769,             0.64568,            0.021093,           0.0038975,                   0,            0.009703,            0.009703,            0.009703
                 101,            0.029551,           0.0080011,                   0,             0.88246,             0.86047,             0.92466,              0.6709,            0.020845,           0.0034472,                   0,              0.0097,              0.0097,              0.0097
                 102,            0.029613,           0.0084836,                   0,             0.85361,              0.8815,             0.94202,             0.67707,            0.021654,           0.0035612,                   0,            0.009697,            0.009697,            0.009697
                 103,             0.03056,           0.0084689,                   0,             0.92758,             0.86047,             0.94502,              0.6783,            0.020914,           0.0033811,                   0,            0.009694,            0.009694,            0.009694
                 104,            0.029323,           0.0084271,                   0,                   1,             0.90154,             0.96825,             0.69146,            0.023522,           0.0032905,                   0,            0.009691,            0.009691,            0.009691
                 105,            0.031154,           0.0085124,                   0,             0.90798,             0.80316,             0.91864,             0.65256,            0.020258,           0.0037561,                   0,            0.009688,            0.009688,            0.009688
                 106,            0.029273,           0.0087157,                   0,             0.92128,             0.81652,             0.93388,             0.66295,            0.028452,           0.0035188,                   0,            0.009685,            0.009685,            0.009685
                 107,            0.029486,           0.0088126,                   0,             0.89242,             0.86815,             0.93879,             0.69359,            0.025267,           0.0033098,                   0,            0.009682,            0.009682,            0.009682
                 108,            0.029587,           0.0085273,                   0,             0.90912,             0.87209,              0.9517,             0.64746,            0.024173,            0.003655,                   0,            0.009679,            0.009679,            0.009679
                 109,            0.029103,           0.0087131,                   0,             0.93476,             0.90698,             0.95303,             0.70995,            0.019901,           0.0032698,                   0,            0.009676,            0.009676,            0.009676
                 110,            0.031168,           0.0091367,                   0,             0.92299,             0.89535,             0.96028,             0.69122,            0.018195,           0.0032754,                   0,            0.009673,            0.009673,            0.009673
                 111,            0.028784,           0.0080971,                   0,             0.88565,              0.9186,             0.94866,             0.70127,            0.017084,           0.0032626,                   0,             0.00967,             0.00967,             0.00967
                 112,              0.0288,           0.0086917,                   0,             0.91658,              0.8943,             0.94849,             0.63896,            0.023639,           0.0037145,                   0,            0.009667,            0.009667,            0.009667
                 113,            0.027379,           0.0078494,                   0,             0.94105,             0.92818,             0.94721,             0.66518,            0.019733,              0.0036,                   0,            0.009664,            0.009664,            0.009664
                 114,            0.029018,           0.0085423,                   0,             0.87454,             0.89535,             0.93073,               0.624,            0.021928,           0.0038397,                   0,            0.009661,            0.009661,            0.009661
                 115,            0.028413,           0.0081861,                   0,             0.84326,             0.87587,             0.91938,             0.69538,            0.019339,           0.0035263,                   0,            0.009658,            0.009658,            0.009658
                 116,            0.029628,           0.0087189,                   0,             0.95215,             0.88372,             0.94724,             0.66441,            0.023461,            0.003224,                   0,            0.009655,            0.009655,            0.009655
                 117,            0.029582,           0.0090569,                   0,             0.96292,             0.90698,             0.95598,             0.70847,            0.020364,           0.0031331,                   0,            0.009652,            0.009652,            0.009652
                 118,            0.028143,           0.0081246,                   0,                0.88,             0.94186,             0.95735,             0.70924,            0.018515,           0.0033267,                   0,            0.009649,            0.009649,            0.009649
                 119,            0.029897,           0.0080321,                   0,             0.89569,             0.90698,             0.94393,             0.69177,            0.019602,           0.0035321,                   0,            0.009646,            0.009646,            0.009646
                 120,            0.028306,           0.0083866,                   0,             0.87505,             0.89579,             0.92827,             0.68542,            0.019815,           0.0036047,                   0,            0.009643,            0.009643,            0.009643
                 121,            0.029019,            0.008599,                   0,              0.8957,             0.89872,             0.93041,             0.64132,            0.020463,           0.0037324,                   0,             0.00964,             0.00964,             0.00964
                 122,             0.02986,           0.0084615,                   0,             0.91101,             0.95349,             0.96647,             0.68985,            0.020622,           0.0035166,                   0,            0.009637,            0.009637,            0.009637
                 123,            0.027841,           0.0080679,                   0,             0.96743,              0.9186,               0.971,             0.69991,            0.020374,           0.0032381,                   0,            0.009634,            0.009634,            0.009634
                 124,            0.028069,           0.0080885,                   0,             0.91753,             0.90555,             0.95227,             0.69887,            0.022779,           0.0033759,                   0,            0.009631,            0.009631,            0.009631
                 125,            0.028295,           0.0080022,                   0,             0.91374,             0.80233,             0.90342,             0.60354,            0.019989,           0.0039714,                   0,            0.009628,            0.009628,            0.009628
                 126,            0.026612,           0.0077396,                   0,             0.95321,             0.94755,             0.97456,             0.74222,             0.01777,           0.0031334,                   0,            0.009625,            0.009625,            0.009625
                 127,             0.02922,            0.008287,                   0,             0.89181,             0.96512,             0.96283,             0.70329,            0.019701,           0.0032038,                   0,            0.009622,            0.009622,            0.009622
                 128,            0.028325,           0.0083844,                   0,             0.90106,             0.84721,             0.92831,             0.63086,            0.023927,           0.0037493,                   0,            0.009619,            0.009619,            0.009619
                 129,            0.028009,           0.0086764,                   0,             0.85086,             0.86242,             0.93273,             0.61288,            0.023366,            0.003809,                   0,            0.009616,            0.009616,            0.009616
                 130,            0.028095,           0.0075647,                   0,             0.90861,             0.76744,             0.85754,             0.54819,            0.025438,           0.0043362,                   0,            0.009613,            0.009613,            0.009613
                 131,            0.029124,           0.0080951,                   0,             0.89407,             0.88326,             0.91762,              0.6381,            0.021141,           0.0036716,                   0,             0.00961,             0.00961,             0.00961
                 132,            0.027479,           0.0075606,                   0,             0.88715,             0.91412,             0.95707,             0.69631,            0.018964,           0.0033122,                   0,            0.009607,            0.009607,            0.009607
                 133,            0.027993,           0.0080885,                   0,             0.90885,             0.81159,             0.92877,              0.6677,            0.019004,           0.0035214,                   0,            0.009604,            0.009604,            0.009604
                 134,            0.027547,           0.0082391,                   0,             0.85107,             0.87209,             0.93183,             0.65543,            0.019917,           0.0035335,                   0,            0.009601,            0.009601,            0.009601
                 135,            0.028064,           0.0081178,                   0,             0.93954,             0.90345,             0.96273,              0.7309,            0.021321,           0.0035456,                   0,            0.009598,            0.009598,            0.009598
                 136,            0.028226,           0.0079215,                   0,              0.9285,             0.90607,              0.9623,             0.73263,            0.017953,           0.0031506,                   0,            0.009595,            0.009595,            0.009595
                 137,            0.026974,             0.00792,                   0,             0.89806,             0.92193,             0.95093,             0.71222,            0.019232,           0.0032918,                   0,            0.009592,            0.009592,            0.009592
